# Метеостанция Берлин / Темпельхоф, Германия, WMO_ID=10384, выборка с 01.01.2015 по 31.12.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=10384&lang=ru
#
"Местное время в Берлине / Темпельхофе";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"06.10.2015 07:00";"11.0";"754.5";"758.9";"-0.7";"90";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"06.10.2015 06:00";"10.5";"754.6";"759.0";"-0.9";"92";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"06.10.2015 05:00";"10.9";"754.8";"759.2";"-1.0";"90";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"06.10.2015 04:00";"10.8";"755.2";"759.6";"-0.9";"91";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"06.10.2015 03:00";"11.5";"755.5";"759.9";"-0.9";"88";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"06.10.2015 02:00";"11.8";"755.8";"760.2";"-1.2";"87";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"Осадков нет";"6";"";"";"";"";
"06.10.2015 01:00";"11.6";"756.1";"760.5";"-0.9";"88";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"06.10.2015 00:00";"12.2";"756.4";"760.8";"-0.5";"85";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"05.10.2015 23:00";"12.6";"757.0";"761.4";"0.0";"85";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"05.10.2015 22:00";"12.7";"757.0";"761.4";"-0.1";"83";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"";"";"";"";"";"";
"05.10.2015 21:00";"13.8";"756.9";"761.3";"-0.1";"78";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"05.10.2015 20:00";"13.9";"757.0";"761.5";"-0.4";"77";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"8.0";"19.9";"";"";"";"";"";"";"9.8";"Осадков нет";"12";"";"";"";"";
"05.10.2015 19:00";"15.7";"757.1";"761.5";"-0.4";"66";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"05.10.2015 18:00";"17.7";"757.0";"761.4";"-0.9";"56";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"05.10.2015 17:00";"18.9";"757.4";"761.8";"-1.1";"53";"Ветер, дующий с северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.1";"";"";"";"";"";"";
"05.10.2015 16:00";"19.2";"757.5";"761.8";"-1.6";"53";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"05.10.2015 15:00";"19.2";"757.9";"762.2";"-1.3";"51";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"05.10.2015 14:00";"18.6";"758.5";"762.8";"-0.6";"57";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"Осадков нет";"6";"";"";"";"";
"05.10.2015 13:00";"18.3";"759.1";"763.5";"0.2";"60";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.3";"";"";"";"";"";"";
"05.10.2015 12:00";"17.4";"759.2";"763.6";"0.7";"64";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"05.10.2015 11:00";"15.7";"759.1";"763.5";"0.6";"73";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"7.5";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"05.10.2015 10:00";"13.5";"758.9";"763.3";"0.4";"84";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"05.10.2015 09:00";"10.6";"758.5";"762.9";"-0.1";"95";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"05.10.2015 08:00";"8.2";"758.5";"763.0";"0.0";"96";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"7.5";"15.9";"";"";"";"";"";"";"7.6";"Осадков нет";"12";"";"";"";"";
"05.10.2015 07:00";"7.5";"758.5";"763.0";"0.2";"96";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"05.10.2015 06:00";"8.7";"758.6";"763.1";"0.2";"94";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"05.10.2015 05:00";"9.3";"758.5";"763.0";"0.3";"91";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"";"";"";"";"";"";
"05.10.2015 04:00";"9.5";"758.3";"762.8";"0.2";"91";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.1";"";"";"";"";"";"";
"05.10.2015 03:00";"10.8";"758.4";"762.8";"0.3";"88";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"05.10.2015 02:00";"11.4";"758.2";"762.7";"0.0";"86";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"Осадков нет";"6";"";"";"";"";
"05.10.2015 01:00";"11.6";"758.1";"762.5";"0.2";"81";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"05.10.2015 00:00";"11.8";"758.1";"762.5";"0.4";"81";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"04.10.2015 23:00";"13.3";"758.2";"762.7";"0.5";"75";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"04.10.2015 22:00";"13.8";"757.9";"762.3";"0.5";"74";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"04.10.2015 21:00";"15.0";"757.7";"762.1";"0.6";"69";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"04.10.2015 20:00";"15.9";"757.7";"762.1";"0.6";"65";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"12.3";"20.6";"";"";"";"";"";"";"9.3";"Осадков нет";"12";"";"";"";"";
"04.10.2015 19:00";"17.0";"757.4";"761.8";"0.4";"60";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.1";"";"";"";"";"";"";
"04.10.2015 18:00";"18.0";"757.1";"761.5";"-0.1";"55";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"04.10.2015 17:00";"19.1";"757.1";"761.5";"-0.2";"53";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"04.10.2015 16:00";"19.2";"757.0";"761.4";"-0.2";"53";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"04.10.2015 15:00";"20.1";"757.2";"761.5";"0.1";"50";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"04.10.2015 14:00";"20.2";"757.3";"761.5";"0.2";"51";"Ветер, дующий с западо-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"Осадков нет";"6";"";"";"";"";
"04.10.2015 13:00";"18.6";"757.2";"761.5";"0.3";"58";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"04.10.2015 12:00";"17.9";"757.1";"761.5";"0.7";"63";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.6";"";"";"";"";"";"";
"04.10.2015 11:00";"16.4";"757.1";"761.5";"0.9";"70";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"11.6";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"04.10.2015 10:00";"15.8";"756.9";"761.2";"0.9";"71";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.6";"";"";"";"";"";"";
"04.10.2015 09:00";"13.1";"756.4";"760.9";"0.3";"84";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"04.10.2015 08:00";"12.5";"756.2";"760.6";"0.3";"85";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"11.6";"16.5";"";"";"";"";"";"";"10.1";"Следы осадков";"12";"";"";"";"";
"04.10.2015 07:00";"12.1";"756.0";"760.4";"0.2";"85";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"04.10.2015 06:00";"12.6";"756.1";"760.5";"0.6";"83";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"04.10.2015 05:00";"12.7";"755.9";"760.3";"0.3";"83";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"04.10.2015 04:00";"11.9";"755.8";"760.3";"0.0";"85";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"04.10.2015 03:00";"12.7";"755.5";"760.0";"-0.4";"80";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"04.10.2015 02:00";"12.6";"755.6";"760.0";"-0.3";"82";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"Осадков нет";"6";"";"";"";"";
"04.10.2015 01:00";"12.6";"755.8";"760.2";"-0.1";"78";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"04.10.2015 00:00";"12.4";"755.9";"760.3";"-0.2";"78";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"03.10.2015 23:00";"14.7";"755.9";"760.3";"-0.5";"70";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"03.10.2015 22:00";"15.6";"755.9";"760.3";"-0.5";"65";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"03.10.2015 21:00";"16.1";"756.1";"760.5";"-0.6";"63";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"03.10.2015 20:00";"16.6";"756.4";"760.7";"-0.4";"61";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"6.4";"20.5";"";"";"";"";"";"";"8.9";"Осадков нет";"12";"";"";"";"";
"03.10.2015 19:00";"17.7";"756.4";"760.8";"-0.6";"56";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"03.10.2015 18:00";"19.4";"756.7";"761.1";"-0.5";"53";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"03.10.2015 17:00";"19.8";"756.8";"761.2";"-0.9";"49";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"03.10.2015 16:00";"19.8";"757.0";"761.4";"-1.2";"46";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"";"";"";"";"";"";
"03.10.2015 15:00";"19.9";"757.2";"761.5";"-1.6";"44";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"03.10.2015 14:00";"19.3";"757.7";"762.1";"-1.7";"43";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"Осадков нет";"6";"";"";"";"";
"03.10.2015 13:00";"18.8";"758.2";"762.6";"-1.6";"43";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"03.10.2015 12:00";"17.1";"758.8";"763.2";"-1.1";"47";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"03.10.2015 11:00";"15.1";"759.4";"763.9";"-0.6";"51";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"4.8";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"03.10.2015 10:00";"12.7";"759.8";"764.2";"-0.4";"61";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"03.10.2015 09:00";"9.6";"759.9";"764.4";"-0.7";"72";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"03.10.2015 08:00";"6.4";"760.0";"764.5";"-1.0";"83";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"4.8";"11.2";"";"";"";"";"";"";"3.7";"Осадков нет";"12";"";"";"";"";
"03.10.2015 07:00";"5.3";"760.2";"764.8";"-1.2";"82";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"03.10.2015 06:00";"6.5";"760.6";"765.1";"-1.2";"83";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"03.10.2015 05:00";"6.6";"761.0";"765.6";"-1.3";"81";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"03.10.2015 04:00";"6.8";"761.4";"766.0";"-1.2";"80";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"03.10.2015 03:00";"6.8";"761.8";"766.4";"-1.0";"81";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"03.10.2015 02:00";"7.1";"762.3";"766.9";"-0.8";"80";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"Осадков нет";"6";"";"";"";"";
"03.10.2015 01:00";"8.0";"762.6";"767.1";"-0.7";"75";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"03.10.2015 00:00";"8.9";"762.8";"767.3";"-0.6";"72";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"02.10.2015 23:00";"8.1";"763.1";"767.6";"-0.3";"74";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"02.10.2015 22:00";"9.1";"763.3";"767.8";"-0.2";"71";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"02.10.2015 21:00";"10.0";"763.4";"767.9";"-0.2";"68";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"02.10.2015 20:00";"11.3";"763.4";"767.9";"-0.7";"57";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"5.2";"20.3";"";"";"";"";"";"";"3.1";"Осадков нет";"12";"";"";"";"";
"02.10.2015 19:00";"15.4";"763.5";"767.9";"-1.3";"44";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"02.10.2015 18:00";"17.7";"763.6";"768.1";"-1.7";"37";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"02.10.2015 17:00";"19.1";"764.1";"768.4";"-2.0";"33";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"02.10.2015 16:00";"20.2";"764.8";"769.1";"-1.7";"32";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"02.10.2015 15:00";"18.9";"765.3";"769.6";"-1.7";"36";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"02.10.2015 14:00";"18.4";"766.1";"770.5";"-1.4";"38";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"Осадков нет";"6";"";"";"";"";
"02.10.2015 13:00";"17.1";"766.5";"770.9";"-1.1";"42";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"02.10.2015 12:00";"15.7";"767.0";"771.4";"-0.5";"46";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"02.10.2015 11:00";"13.6";"767.5";"772.0";"0.2";"54";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"3.1";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"02.10.2015 10:00";"10.4";"767.6";"772.1";"0.4";"68";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"02.10.2015 09:00";"6.7";"767.5";"772.0";"0.2";"87";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"02.10.2015 08:00";"5.1";"767.3";"771.9";"-0.2";"89";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"3.1";"13.5";"";"";"";"";"";"";"3.4";"Осадков нет";"12";"";"";"";"";
"02.10.2015 07:00";"3.5";"767.2";"771.9";"-0.6";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"02.10.2015 06:00";"4.5";"767.3";"772.0";"-0.8";"93";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"02.10.2015 05:00";"4.0";"767.5";"772.1";"-0.9";"94";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"02.10.2015 04:00";"4.7";"767.8";"772.5";"-0.8";"91";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"02.10.2015 03:00";"5.4";"768.1";"772.7";"-0.7";"88";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"02.10.2015 02:00";"4.8";"768.4";"773.1";"-0.5";"87";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"Осадков нет";"6";"";"";"";"";
"02.10.2015 01:00";"5.9";"768.6";"773.2";"-0.4";"87";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"02.10.2015 00:00";"6.8";"768.8";"773.4";"-0.1";"83";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"01.10.2015 23:00";"6.8";"768.9";"773.5";"0.2";"81";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"01.10.2015 22:00";"8.5";"769.0";"773.5";"0.3";"70";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"01.10.2015 21:00";"9.4";"768.9";"773.5";"0.0";"66";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"01.10.2015 20:00";"13.6";"768.7";"773.2";"-0.7";"50";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"3.9";"18.0";"";"";"";"";"";"";"3.2";"Осадков нет";"12";"";"";"";"";
"01.10.2015 19:00";"15.0";"768.7";"773.1";"-1.1";"44";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.6";"";"";"";"";"";"";
"01.10.2015 18:00";"16.3";"768.9";"773.3";"-1.1";"38";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"01.10.2015 17:00";"17.1";"769.4";"773.8";"-1.0";"34";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"01.10.2015 16:00";"16.8";"769.8";"774.2";"-1.0";"37";"Ветер, дующий с северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.9";"";"";"";"";"";"";
"01.10.2015 15:00";"16.5";"770.0";"774.4";"-1.7";"36";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"01.10.2015 14:00";"16.6";"770.4";"774.8";"-1.4";"36";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"Осадков нет";"6";"";"";"";"";
"01.10.2015 13:00";"16.0";"770.8";"775.3";"-1.1";"36";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";
"01.10.2015 12:00";"14.5";"771.7";"776.2";"0.3";"43";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"01.10.2015 11:00";"14.2";"771.8";"776.3";"0.4";"54";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"3.9";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"01.10.2015 10:00";"11.0";"771.9";"776.5";"0.5";"65";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"01.10.2015 09:00";"8.1";"771.4";"776.0";"-0.1";"84";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"01.10.2015 08:00";"4.0";"771.4";"776.0";"-0.3";"89";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"4.0";"12.5";"";"";"";"";"";"";"2.4";"Осадков нет";"12";"";"";"";"";
"01.10.2015 07:00";"4.9";"771.4";"776.1";"-0.3";"90";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"01.10.2015 06:00";"5.8";"771.5";"776.2";"-0.5";"88";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"01.10.2015 05:00";"4.2";"771.7";"776.3";"-0.3";"93";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"01.10.2015 04:00";"5.1";"771.7";"776.4";"-0.6";"93";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"01.10.2015 03:00";"5.6";"772.0";"776.7";"-0.5";"90";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"01.10.2015 02:00";"6.8";"772.0";"776.6";"-0.5";"83";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"Осадков нет";"6";"";"";"";"";
"01.10.2015 01:00";"9.4";"772.3";"776.8";"-0.2";"72";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"01.10.2015 00:00";"10.1";"772.5";"777.1";"0.2";"71";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"30.09.2015 23:00";"10.8";"772.5";"777.1";"0.2";"68";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"30.09.2015 22:00";"11.1";"772.5";"777.1";"0.5";"67";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"30.09.2015 21:00";"12.4";"772.3";"776.8";"0.2";"62";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"30.09.2015 20:00";"12.1";"772.3";"776.8";"0.0";"62";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"6.4";"16.7";"";"";"";"";"";"";"4.9";"Осадков нет";"12";"";"";"";"";
