# Метеостанция Омск, Россия, WMO_ID=28698, выборка с 08.04.2019 по 15.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=28698&lang=ru
#
"Местное время в Омске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"29.06.2019 12:00";"20.0";"752.6";"763.3";"0.4";"35";"Ветер, дующий с севера";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.0";"";"";"";"";"";"";
"29.06.2019 09:00";"18.5";"752.2";"763.0";"0.9";"48";"Ветер, дующий с северо-северо-востока";"2";"";"";"40%.";" ";"";"";"8.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"7.2";"Осадков нет";"12";"";"";"";"";
"29.06.2019 06:00";"8.7";"751.3";"762.4";"0.6";"92";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"7.4";"";"";"";"";"";"";
"29.06.2019 03:00";"10.1";"750.7";"761.8";"0.2";"91";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"8.6";"";"";"";"";"";"";
"29.06.2019 00:00";"11.1";"750.5";"761.5";"1.0";"88";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"9.1";"";"";"";"";"";"";
"28.06.2019 21:00";"16.6";"749.5";"760.3";"0.3";"54";"Ветер, дующий с севера";"1";"";"";"40%.";" ";"";"";"";"20.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"7.2";"Осадков нет";"12";"";"";"";"";
"28.06.2019 18:00";"20.2";"749.2";"759.9";"-0.1";"38";"Ветер, дующий с северо-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"5.3";"";"";"";"";"";"";
"28.06.2019 15:00";"18.9";"749.3";"760.0";"-0.5";"41";"Ветер, дующий с северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"5.4";"";"";"";"";"";"";
"28.06.2019 12:00";"18.4";"749.8";"760.6";"0.1";"47";"Ветер, дующий с северо-северо-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"6.9";"";"";"";"";"";"";
"28.06.2019 09:00";"15.0";"749.7";"760.6";"0.5";"64";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";" ";"";"";"7.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"8.2";"Осадков нет";"12";"";"";"";"";
"28.06.2019 06:00";"10.3";"749.2";"760.3";"0.6";"92";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"9.0";"";"";"";"";"";"";
"28.06.2019 03:00";"7.2";"748.6";"759.8";"0.3";"93";"Ветер, дующий с северо-северо-запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"6.1";"";"";"";"";"";"";
"28.06.2019 00:00";"8.5";"748.3";"759.4";"0.7";"92";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"7.2";"";"";"";"";"";"";
"27.06.2019 21:00";"12.4";"747.6";"758.5";"0.4";"74";"Ветер, дующий с северо-северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"13.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"7.8";"Осадков нет";"12";"";"";"";"";
"27.06.2019 18:00";"13.0";"747.2";"758.2";"0.4";"68";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"7.2";"";"";"";"";"";"";
"27.06.2019 15:00";"12.5";"746.8";"757.7";"1.0";"68";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"6.6";"";"";"";"";"";"";
"27.06.2019 12:00";"11.8";"745.8";"756.7";"-1.0";"68";"Ветер, дующий с севера";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"6.0";"";"";"";"";"";"";
"27.06.2019 09:00";"9.7";"746.8";"757.9";"0.3";"74";"Ветер, дующий с севера";"3";"";"";"100%.";" ";"";"";"9.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"5.3";"Осадков нет";"12";"";"";"";"";
"27.06.2019 06:00";"9.6";"746.5";"757.6";"0.7";"75";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"5.4";"";"";"";"";"";"";
"27.06.2019 03:00";"10.4";"745.8";"756.8";"0.1";"73";"Ветер, дующий с севера";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"5.8";"";"";"";"";"";"";
"27.06.2019 00:00";"12.8";"745.7";"756.6";"0.1";"74";"Ветер, дующий с северо-северо-запада";"2";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"8.2";"";"";"";"";"";"";
"26.06.2019 21:00";"15.9";"745.6";"756.3";"1.8";"75";"Ветер, дующий с северо-запада";"3";"";"10";"100%.";" ";"";"";"";"25.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"11.5";"0.3";"12";"";"";"";"";
"26.06.2019 18:00";"21.3";"743.8";"754.4";"0.6";"68";"Ветер, дующий с северо-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"15.1";"";"";"";"";"";"";
"26.06.2019 15:00";"25.0";"743.2";"753.5";"0.1";"61";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"17.0";"";"";"";"";"";"";
"26.06.2019 12:00";"23.1";"743.1";"753.6";"0.0";"67";"Ветер, дующий с юго-юго-запада";"3";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"16.5";"";"";"";"";"";"";
"26.06.2019 09:00";"20.0";"743.1";"753.7";"-2.0";"76";"Ветер, дующий с юга";"2";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"17.5";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"15.6";"4.0";"12";"";"";"";"";
"26.06.2019 06:00";"17.6";"745.1";"755.8";"0.1";"89";"Ветер, дующий с юга";"1";"";"";"100%.";"Гроза слабая или умеренная без града, но с дождем и/или снегом в срок наблюдения. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"4.6";"15.8";"";"";"";"";"";"";
"26.06.2019 03:00";"18.8";"745.0";"755.6";"-1.8";"78";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"14.9";"";"";"";"";"";"";
"26.06.2019 00:00";"20.4";"746.8";"757.3";"-0.6";"76";"Ветер, дующий с востоко-юго-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"16.0";"";"";"";"";"";"";
"25.06.2019 21:00";"23.5";"747.4";"757.9";"-0.3";"69";"Ветер, дующий с востоко-юго-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"27.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"17.5";"0.6";"12";"";"";"";"";
"25.06.2019 18:00";"25.9";"747.7";"758.2";"-0.2";"53";"Ветер, дующий с запада";"1";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"15.6";"";"";"";"";"";"";
"25.06.2019 15:00";"26.4";"747.9";"758.3";"-0.6";"50";"Ветер, дующий с юга";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"15.2";"";"";"";"";"";"";
"25.06.2019 12:00";"23.9";"748.5";"759.0";"-0.1";"63";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"16.3";"";"";"";"";"";"";
"25.06.2019 09:00";"22.8";"748.6";"759.2";"0.1";"69";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"13.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"16.9";"Осадков нет";"12";"";"";"";"";
"25.06.2019 06:00";"15.5";"748.5";"759.3";"0.5";"93";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"8.0";"14.4";"";"";"";"";"";"";
"25.06.2019 03:00";"14.1";"748.0";"758.9";"-0.2";"94";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"13.2";"";"";"";"";"";"";
"25.06.2019 00:00";"16.0";"748.2";"758.9";"0.3";"90";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"14.3";"";"";"";"";"";"";
"24.06.2019 21:00";"21.2";"747.9";"758.5";"0.4";"70";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"23.2";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"15.5";"Осадков нет";"12";"";"";"";"";
"24.06.2019 18:00";"22.3";"747.5";"758.1";"0.3";"56";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"13.0";"";"";"";"";"";"";
"24.06.2019 15:00";"23.0";"747.2";"757.7";"-0.2";"52";"Ветер, дующий с западо-юго-запада";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"12.6";"";"";"";"";"";"";
"24.06.2019 12:00";"19.6";"747.4";"758.0";"0.3";"61";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"11.8";"";"";"";"";"";"";
"24.06.2019 09:00";"16.7";"747.1";"757.9";"0.0";"68";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"10.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"20.0";"10.7";"Осадков нет";"12";"";"";"";"";
"24.06.2019 06:00";"13.3";"747.1";"758.0";"-0.3";"87";"Ветер, дующий с востоко-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"11.1";"";"";"";"";"";"";
"24.06.2019 03:00";"12.2";"747.4";"758.3";"-0.8";"85";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"9.8";"";"";"";"";"";"";
"24.06.2019 00:00";"14.0";"748.2";"759.1";"-0.4";"78";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.2";"";"";"";"";"";"";
"23.06.2019 21:00";"16.6";"748.6";"759.4";"-0.2";"56";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"20.1";"";"";"";"";"";"20.0";"7.8";"Осадков нет";"12";"";"";"";"";
"23.06.2019 18:00";"19.7";"748.8";"759.5";"-0.8";"33";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"3.0";"";"";"";"";"";"";
"23.06.2019 15:00";"18.6";"749.6";"760.3";"-0.4";"41";"Ветер, дующий с северо-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.9";"";"";"";"";"";"";
"23.06.2019 12:00";"16.9";"750.0";"760.8";"0.2";"51";"Ветер, дующий с северо-северо-запада";"3";"";"10";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"6.7";"";"";"";"";"";"";
"23.06.2019 09:00";"12.2";"749.8";"760.7";"0.6";"73";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"7.6";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"7.5";"2.0";"12";"";"";"";"";
"23.06.2019 06:00";"9.8";"749.2";"760.3";"0.2";"86";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"7.5";"";"";"";"";"";"";
"23.06.2019 03:00";"8.6";"749.0";"760.1";"-0.9";"89";"Ветер, дующий с западо-северо-запада";"3";"";"10";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"6.8";"";"";"";"";"";"";
"23.06.2019 00:00";"8.8";"749.9";"761.1";"0.2";"78";"Ветер, дующий с северо-запада";"3";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"5.2";"";"";"";"";"";"";
"22.06.2019 21:00";"11.1";"749.7";"760.7";"0.9";"59";"Ветер, дующий с северо-запада";"3";"";"";"20–30%.";" ";"";"";"";"16.2";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"3.3";"Осадков нет";"12";"";"";"";"";
"22.06.2019 18:00";"15.3";"748.8";"759.7";"0.6";"38";"Ветер, дующий с северо-запада";"3";"";"10";"70 – 80%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"1.1";"";"";"";"";"";"";
"22.06.2019 15:00";"15.9";"748.2";"759.1";"0.5";"37";"Ветер, дующий с северо-северо-запада";"4";"";"10";"60%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"1.0";"";"";"";"";"";"";
"22.06.2019 12:00";"14.3";"747.7";"758.6";"1.0";"60";"Ветер, дующий с северо-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"6.5";"";"";"";"";"";"";
"22.06.2019 09:00";"15.4";"746.7";"757.5";"0.8";"77";"Ветер, дующий с северо-запада";"3";"";"";"70 – 80%.";" ";"";"";"11.6";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"11.3";"0.7";"12";"";"";"";"";
"22.06.2019 06:00";"13.0";"745.9";"756.7";"0.6";"95";"Ветер, дующий с западо-северо-запада";"1";"";"";"40%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"7.0";"12.2";"";"";"";"";"";"";
