# Метеостанция Варшава / Окенце (аэропорт), Польша, WMO_ID=12375, выборка с 01.01.2012 по 30.07.2012, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=12375&lang=ru
#
"Местное время в Варшаве / Окенце (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"11.06.2012 05:00";"14.3";"742.6";"752.1";"";"98";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"50-100";"";"";"1.6";"14.0";"";"";"";"";"";"";
"11.06.2012 02:00";"15.7";"743.1";"752.6";"";"96";"Штиль, безветрие";"0";"";"";"50%.";"Ливневый(ые) дождь(и). ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"15.1";"10.0";"6";"";"";"";"";
"10.06.2012 23:00";"16.3";"744.2";"753.6";"";"94";"Ветер, дующий с востоко-северо-востока";"2";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"100-200";"";"";"10.0";"15.3";"";"";"";"";"";"";
"10.06.2012 20:00";"16.8";"745.5";"754.9";"";"93";"Ветер, дующий с западо-северо-запада";"6";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) умеренный(ые) или сильный(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"16.8";"25.0";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"600-1000";"";"";"5.0";"15.7";"5.0";"12";"";"";"";"";
"10.06.2012 17:00";"22.9";"746.8";"756.0";"";"45";"Ветер, дующий с юго-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"30.0";"10.3";"";"";"";"";"";"";
"10.06.2012 14:00";"24.7";"748.7";"758.0";"";"38";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"50%.";"1500-2000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"30.0";"9.4";"Осадков нет";"6";"";"";"";"";
"10.06.2012 11:00";"23.2";"749.8";"759.1";"";"44";"Ветер, дующий с северо-северо-запада";"1";"";"";"40%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"40%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"10.3";"";"";"";"";"";"";
"10.06.2012 08:00";"18.1";"750.3";"759.8";"";"69";"Ветер, дующий с запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"11.7";"21.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"12.3";"Осадков нет";"12";"Поверхность почвы влажная.";"";"";"";
"10.06.2012 05:00";"11.9";"750.5";"760.2";"";"91";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"10.5";"";"";"";"";"";"";
"10.06.2012 02:00";"13.7";"750.2";"759.8";"";"83";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"10.9";"Осадков нет";"6";"";"";"";"";
"09.06.2012 23:00";"18.3";"750.2";"759.6";"";"66";"Ветер, дующий с западо-юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"11.8";"";"";"";"";"";"";
"09.06.2012 20:00";"21.5";"749.5";"758.8";"";"50";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"19.1";"23.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"10.6";"Следы осадков";"12";"";"";"";"";
"09.06.2012 17:00";"22.6";"749.5";"758.8";"";"52";"Ветер, дующий с западо-юго-запада";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"40%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"12.2";"";"";"";"";"";"";
"09.06.2012 14:00";"22.6";"750.4";"759.7";"";"45";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"10.1";"Следы осадков";"6";"";"";"";"";
"09.06.2012 11:00";"22.1";"750.1";"759.4";"";"63";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"30.0";"14.7";"";"";"";"";"";"";
"09.06.2012 08:00";"19.3";"749.6";"758.9";"";"77";"Ветер, дующий с запада";"3";"";"";"60%.";" ";"";"";"16.6";"20.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"15.2";"Следы осадков";"12";"Поверхность почвы влажная.";"";"";"";
"09.06.2012 05:00";"16.9";"748.4";"757.9";"";"89";"Ветер, дующий с западо-юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"15.1";"";"";"";"";"";"";
"09.06.2012 02:00";"17.9";"748.1";"757.5";"";"89";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"16.1";"Следы осадков";"6";"";"";"";"";
"08.06.2012 23:00";"18.4";"747.8";"757.1";"";"93";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"20.0";"17.2";"";"";"";"";"";"";
"08.06.2012 20:00";"20.1";"746.6";"755.8";"";"88";"Ветер, дующий с юго-запада";"1";"";"9";"70 – 80%.";"Ливневый(ые) дождь(и). ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"16.8";"25.8";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"18.0";"2.0";"12";"";"";"";"";
"08.06.2012 17:00";"21.4";"745.8";"755.1";"";"81";"Ветер, дующий с юго-востока";"2";"";"";"60%.";"Гроза (с осадками или без них). ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"300-600";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"18.0";"";"";"";"";"";"";
"08.06.2012 14:00";"25.3";"745.8";"755.0";"";"50";"Ветер, дующий с юга";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"14.1";"Осадков нет";"6";"";"";"";"";
"08.06.2012 11:00";"22.5";"746.0";"755.2";"";"56";"Ветер, дующий с юго-юго-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"13.3";"";"";"";"";"";"";
"08.06.2012 08:00";"16.8";"746.4";"755.8";"";"79";"Ветер, дующий с юго-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"12.1";"19.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"13.1";"Осадков нет";"12";"Поверхность почвы влажная.";"";"";"";
"08.06.2012 05:00";"12.9";"746.8";"756.4";"";"94";"Ветер, дующий с востоко-юго-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"12.0";"";"";"";"";"";"";
"08.06.2012 02:00";"14.0";"746.7";"756.2";"";"84";"Ветер, дующий с юго-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"11.3";"Осадков нет";"6";"";"";"";"";
"07.06.2012 23:00";"15.8";"747.2";"756.6";"";"72";"Ветер, дующий с юго-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"30.0";"10.8";"";"";"";"";"";"";
"07.06.2012 20:00";"19.2";"747.0";"756.4";"";"55";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"14.4";"20.3";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"30.0";"9.9";"Осадков нет";"12";"";"";"";"";
"07.06.2012 17:00";"20.0";"747.2";"756.4";"";"51";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"50%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"9.5";"";"";"";"";"";"";
"07.06.2012 14:00";"19.0";"747.7";"757.0";"";"48";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"1000-1500";"";"";"30.0";"7.7";"Осадков нет";"6";"";"";"";"";
"07.06.2012 11:00";"18.1";"747.7";"757.0";"";"51";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"50%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"7.8";"";"";"";"";"";"";
"07.06.2012 08:00";"14.4";"747.8";"757.4";"";"82";"Штиль, безветрие";"0";"";"";"60%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"11.3";"14.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"11.4";"Следы осадков";"12";"Поверхность почвы влажная.";"";"";"";
"07.06.2012 05:00";"11.5";"748.0";"757.6";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"15.0";"9.9";"";"";"";"";"";"";
"07.06.2012 02:00";"13.1";"748.4";"758.0";"";"67";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"20.0";"7.1";"Осадков нет";"6";"";"";"";"";
"06.06.2012 23:00";"13.1";"748.6";"758.2";"";"62";"Ветер, дующий с востоко-северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"6.0";"";"";"";"";"";"";
"06.06.2012 20:00";"14.8";"748.5";"758.0";"";"51";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"11.7";"18.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"30.0";"4.8";"Осадков нет";"12";"";"";"";"";
"06.06.2012 17:00";"17.1";"749.2";"758.6";"";"40";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"40%.";"1500-2000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся; сплошная пелена, поднимающаяся над горизонтом выше 45°, не покрывает всего неба.";"30.0";"3.4";"";"";"";"";"";"";
"06.06.2012 14:00";"16.3";"750.2";"759.6";"";"47";"Ветер, дующий с северо-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"5.0";"Осадков нет";"6";"";"";"";"";
"06.06.2012 11:00";"15.2";"751.1";"760.6";"";"46";"Ветер, дующий с северо-запада";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"3.6";"";"";"";"";"";"";
"06.06.2012 08:00";"11.9";"751.3";"761.0";"";"60";"Ветер, дующий с северо-северо-запада";"4";"";"";"50%.";" ";"";"";"9.3";"15.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"4.4";"Осадков нет";"12";"Поверхность почвы влажная.";"";"";"";
"06.06.2012 05:00";"9.3";"751.1";"760.9";"";"82";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"20.0";"6.4";"";"";"";"";"";"";
"06.06.2012 02:00";"11.2";"750.8";"760.5";"";"69";"Ветер, дующий с северо-северо-запада";"6";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"30.0";"5.7";"Осадков нет";"6";"";"";"";"";
"05.06.2012 23:00";"13.4";"";"";"";"78";"Ветер, дующий с западо-северо-запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"9.6";"";"";"";"";"";"";
"05.06.2012 20:00";"15.8";"749.2";"758.8";"";"67";"Ветер, дующий с северо-запада";"5";"";"";"70 – 80%.";" ";"";"";"13.8";"16.9";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"9.7";"Осадков нет";"12";"";"";"";"";
"05.06.2012 17:00";"16.5";"748.4";"757.9";"";"65";"Ветер, дующий с северо-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"20.0";"9.9";"";"";"";"";"";"";
"05.06.2012 14:00";"16.2";"748.2";"757.6";"";"70";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"600-1000";"";"";"15.0";"10.7";"Осадков нет";"6";"";"";"";"";
"05.06.2012 11:00";"14.6";"748.2";"757.7";"";"74";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"600-1000";"";"";"10.0";"10.0";"";"";"";"";"";"";
"05.06.2012 08:00";"13.8";"747.6";"757.1";"";"78";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"11.1";"14.1";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"10.0";"Осадков нет";"12";"Поверхность почвы влажная.";"";"";"";
"05.06.2012 05:00";"11.4";"747.8";"757.4";"";"95";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"4.0";"10.6";"";"";"";"";"";"";
"05.06.2012 02:00";"11.8";"748.0";"757.6";"";"95";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"5.0";"11.0";"Осадков нет";"6";"";"";"";"";
"04.06.2012 23:00";"12.7";"748.6";"758.2";"";"92";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"6.0";"11.4";"";"";"";"";"";"";
"04.06.2012 20:00";"14.1";"748.2";"757.7";"";"79";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"11.3";"15.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"15.0";"10.5";"0.2";"12";"";"";"";"";
"04.06.2012 17:00";"14.5";"748.1";"757.6";"";"77";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"30.0";"10.5";"";"";"";"";"";"";
"04.06.2012 14:00";"14.5";"748.0";"757.5";"";"79";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Дождь.";"Морось.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"300-600";"";"";"10.0";"10.9";"0.2";"6";"";"";"";"";
"04.06.2012 11:00";"12.7";"747.3";"756.9";"";"91";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"8.0";"11.3";"";"";"";"";"";"";
"04.06.2012 08:00";"11.4";"745.7";"755.3";"";"96";"Ветер, дующий с северо-северо-запада";"4";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"11.0";"15.5";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"";"";"6.0";"10.8";"5.0";"12";"Поверхность почвы сырая (вода застаивается на поверхности и образует малые или большие лужи).";"";"";"";
"04.06.2012 05:00";"11.0";"744.6";"754.2";"";"97";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"10.5";"";"";"";"";"";"";
