# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2016 по 31.12.2016, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.10.2016 03:00";"5.4";"744.4";"765.7";"-0.3";"94";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"6.0";"4.5";"";"";"";"";"";"";
"09.10.2016 00:00";"4.1";"744.7";"766.2";"0.3";"95";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"7.0";"3.3";"";"";"";"";"";"";
"08.10.2016 21:00";"4.9";"744.4";"765.7";"0.9";"91";"Ветер, дующий с востока";"1";"";"";"60%.";" ";"";"";"";"8.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"3.6";"";"";"";"";"";"";
"08.10.2016 18:00";"6.9";"743.5";"764.7";"0.6";"80";"Ветер, дующий с востоко-юго-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"3.7";"";"";"";"";"";"";
"08.10.2016 15:00";"6.5";"742.9";"764.2";"0.8";"83";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"16.0";"3.8";"";"";"";"";"";"";
"08.10.2016 12:00";"5.7";"742.1";"763.3";"0.9";"83";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"14.0";"3.0";"";"";"";"";"";"";
"08.10.2016 09:00";"4.1";"741.2";"762.5";"0.4";"92";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"2.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"12.0";"2.9";"";"";"";"";"";"";
"08.10.2016 06:00";"2.8";"740.8";"762.1";"0.3";"95";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.6";"2.1";"";"";"";"";"";"";
"08.10.2016 03:00";"4.1";"740.5";"761.8";"0.5";"95";"Штиль, безветрие";"0";"";"";"60%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся; сплошная пелена, поднимающаяся над горизонтом выше 45°, не покрывает всего неба.";"6.0";"3.3";"";"";"";"";"";"";
"08.10.2016 00:00";"5.1";"740.0";"761.2";"-0.3";"92";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся; сплошная пелена, поднимающаяся над горизонтом выше 45°, не покрывает всего неба.";"7.0";"3.9";"";"";"";"";"";"";
"07.10.2016 21:00";"5.9";"740.3";"761.5";"0.4";"93";"Ветер, дующий с юго-востока";"1";"";"";"60%.";" ";"";"";"";"9.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"6.0";"4.8";"0.6";"12";"";"";"";"";
"07.10.2016 18:00";"8.6";"739.9";"760.7";"-0.3";"85";"Ветер, дующий с востоко-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"12.0";"6.2";"";"";"";"";"";"";
"07.10.2016 15:00";"8.0";"740.2";"761.2";"0.0";"88";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"12.0";"6.1";"";"";"";"";"";"";
"07.10.2016 12:00";"8.7";"740.2";"761.1";"-0.5";"93";"Ветер, дующий с юга";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"7.6";"";"";"";"";"";"";
"07.10.2016 09:00";"7.9";"740.7";"761.7";"-1.0";"97";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Дождь.";"Морось.";"7.3";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"4.8";"7.4";"6.0";"12";"";"";"";"";
"07.10.2016 06:00";"8.0";"741.7";"762.7";"-1.2";"97";"Штиль, безветрие";"0";"";"";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"9.0";"7.5";"";"";"";"";"";"";
"07.10.2016 03:00";"8.5";"742.9";"763.9";"-0.9";"97";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"8.0";"";"";"";"";"";"";
"07.10.2016 00:00";"7.7";"743.8";"764.8";"-0.8";"97";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.8";"7.3";"";"";"";"";"";"";
"06.10.2016 21:00";"8.2";"744.6";"765.7";"-0.1";"83";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"10.4";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"16.0";"5.5";"0.6";"12";"";"";"";"";
"06.10.2016 18:00";"8.2";"744.7";"765.8";"-0.2";"80";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"17.0";"4.9";"";"";"";"";"";"";
"06.10.2016 15:00";"8.5";"744.9";"766.0";"1.1";"84";"Ветер, дующий с востока";"2";"";"10";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"6.0";"";"";"";"";"";"";
"06.10.2016 12:00";"7.1";"743.8";"764.8";"3.2";"93";"Ветер, дующий с юго-востока";"3";"";"12";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"6.0";"";"";"";"";"";"";
"06.10.2016 09:00";"10.0";"740.6";"761.5";"0.1";"95";"Ветер, дующий с востоко-северо-востока";"3";"";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"9.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"9.2";"7.0";"12";"";"";"";"";
"06.10.2016 06:00";"9.8";"740.5";"761.4";"-0.6";"95";"Ветер, дующий с востоко-северо-востока";"3";"";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"9.1";"";"";"";"";"";"";
"06.10.2016 03:00";"9.5";"741.1";"761.9";"-0.8";"95";"Ветер, дующий с северо-востока";"3";"";"11";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"15.0";"8.7";"";"";"";"";"";"";
"06.10.2016 00:00";"9.5";"741.9";"762.7";"0.2";"95";"Ветер, дующий с северо-востока";"4";"";"11";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"9.0";"8.8";"";"";"";"";"";"";
"05.10.2016 21:00";"9.6";"741.7";"762.6";"-0.1";"95";"Ветер, дующий с востоко-северо-востока";"4";"";"13";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"";"9.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"10.0";"8.8";"6.0";"12";"";"";"";"";
"05.10.2016 18:00";"9.0";"741.8";"762.7";"-0.1";"95";"Ветер, дующий с северо-северо-востока";"4";"";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"8.2";"";"";"";"";"";"";
"05.10.2016 15:00";"8.4";"741.9";"762.8";"0.2";"96";"Ветер, дующий с северо-востока";"3";"";"12";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"16.0";"7.8";"";"";"";"";"";"";
"05.10.2016 12:00";"7.7";"741.7";"762.7";"0.9";"95";"Ветер, дующий с северо-востока";"4";"11";"12";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"7.0";"";"";"";"";"";"";
"05.10.2016 09:00";"6.8";"740.8";"761.9";"0.5";"95";"Ветер, дующий с северо-востока";"4";"12";"13";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"6.0";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"6.0";"10.0";"12";"";"";"";"";
"05.10.2016 06:00";"6.1";"740.3";"761.5";"-1.1";"94";"Ветер, дующий с северо-востока";"4";"12";"14";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"9.0";"5.2";"";"";"";"";"";"";
"05.10.2016 03:00";"6.1";"741.4";"762.4";"-1.9";"93";"Ветер, дующий с северо-северо-востока";"4";"10";"12";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"5.0";"";"";"";"";"";"";
"05.10.2016 00:00";"6.2";"743.3";"764.5";"-1.3";"91";"Ветер, дующий с севера";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"12.0";"4.9";"";"";"";"";"";"";
"04.10.2016 21:00";"7.8";"744.6";"765.7";"-0.1";"65";"Ветер, дующий с севера";"2";"";"12";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"12.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"21.0";"1.6";"Следы осадков";"12";"";"";"";"";
"04.10.2016 18:00";"9.9";"744.7";"765.7";"-0.2";"54";"Ветер, дующий с северо-востока";"5";"";"13";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"21.0";"0.9";"";"";"";"";"";"";
"04.10.2016 15:00";"10.6";"744.9";"765.9";"-0.5";"56";"Ветер, дующий с северо-востока";"4";"";"12";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"2.2";"";"";"";"";"";"";
"04.10.2016 12:00";"10.5";"745.4";"766.4";"0.0";"56";"Ветер, дующий с северо-северо-востока";"3";"";"11";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"27.0";"1.9";"";"";"";"";"";"";
"04.10.2016 09:00";"9.5";"745.4";"766.4";"0.1";"76";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"9.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"22.0";"5.5";"Следы осадков";"12";"";"";"";"";
"04.10.2016 06:00";"10.9";"745.3";"766.2";"0.1";"80";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"23.0";"7.5";"";"";"";"";"";"";
"04.10.2016 03:00";"11.6";"745.2";"766.0";"0.0";"85";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"21.0";"9.1";"";"";"";"";"";"";
"04.10.2016 00:00";"12.4";"745.2";"766.0";"0.5";"89";"Ветер, дующий с севера";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"12.0";"10.6";"";"";"";"";"";"";
"03.10.2016 21:00";"14.2";"744.7";"765.3";"0.3";"89";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"18.1";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"300-600";"";"";"10.0";"12.4";"Следы осадков";"12";"";"";"";"";
"03.10.2016 18:00";"16.1";"744.4";"764.8";"0.9";"78";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"15.0";"12.3";"";"";"";"";"";"";
"03.10.2016 15:00";"17.4";"743.5";"763.8";"0.1";"75";"Ветер, дующий с северо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"14.0";"12.9";"";"";"";"";"";"";
"03.10.2016 12:00";"16.1";"743.4";"763.8";"0.5";"81";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"11.0";"12.9";"";"";"";"";"";"";
"03.10.2016 09:00";"13.4";"742.9";"763.6";"0.9";"93";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"12.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"8.0";"12.2";"";"";"";"";"";"";
"03.10.2016 06:00";"12.6";"742.0";"762.6";"0.3";"92";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"6.0";"11.4";"";"";"";"";"";"";
"03.10.2016 03:00";"12.8";"741.7";"762.3";"0.6";"91";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"6.0";"11.3";"";"";"";"";"";"";
"03.10.2016 00:00";"14.3";"741.1";"761.6";"0.4";"85";"Штиль, безветрие";"0";"";"";"60%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"9.0";"11.8";"";"";"";"";"";"";
"02.10.2016 21:00";"15.9";"740.7";"761.0";"0.6";"83";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"22.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"9.0";"12.9";"";"";"";"";"";"";
"02.10.2016 18:00";"20.5";"740.1";"760.2";"0.2";"62";"Ветер, дующий с юга";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"11.0";"13.0";"";"";"";"";"";"";
"02.10.2016 15:00";"21.1";"739.9";"759.8";"-0.5";"61";"Ветер, дующий с юга";"2";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"12.0";"13.3";"";"";"";"";"";"";
"02.10.2016 12:00";"15.2";"740.4";"760.8";"-0.2";"80";"Ветер, дующий с юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"11.0";"11.7";"";"";"";"";"";"";
"02.10.2016 09:00";"12.9";"740.6";"761.2";"-0.2";"89";"Ветер, дующий с востоко-юго-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"11.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"11.1";"";"";"";"";"";"";
"02.10.2016 06:00";"12.2";"740.8";"761.5";"-0.9";"87";"Ветер, дующий с востоко-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"13.0";"10.0";"";"";"";"";"";"";
"02.10.2016 03:00";"12.1";"741.7";"762.4";"-0.3";"87";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"12.0";"9.9";"";"";"";"";"";"";
"02.10.2016 00:00";"11.3";"742.0";"762.7";"0.0";"85";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"8.9";"";"";"";"";"";"";
"01.10.2016 21:00";"12.5";"742.0";"762.7";"0.3";"78";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"19.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"11.0";"8.7";"";"";"";"";"";"";
"01.10.2016 18:00";"17.0";"741.7";"762.1";"-0.1";"55";"Ветер, дующий с западо-северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"18.0";"7.7";"";"";"";"";"";"";
"01.10.2016 15:00";"18.4";"741.8";"762.0";"0.0";"51";"Ветер, дующий с запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"19.0";"8.1";"";"";"";"";"";"";
"01.10.2016 12:00";"17.6";"741.8";"762.1";"0.8";"54";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"16.0";"8.0";"";"";"";"";"";"";
