# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2018 по 31.12.2018, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"08.12.2018 03:00";"-2.2";"734.2";"755.8";"-1.2";"94";"Ветер, дующий с юга";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"12.0";"-3.0";"";"";"";"";"";"";
"08.12.2018 00:00";"-2.3";"735.4";"757.0";"-0.9";"94";"Ветер, дующий с юга";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"13.0";"-3.1";"";"";"";"";"";"";
"07.12.2018 21:00";"-2.9";"736.3";"757.9";"-1.5";"94";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег с перерывами умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-2.9";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"1.5";"-3.7";"2.0";"12";"";"";"";"";
"07.12.2018 18:00";"-3.8";"737.8";"759.7";"-1.4";"93";"Ветер, дующий с юга";"2";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"1.8";"-4.8";"";"";"";"";"";"";
"07.12.2018 15:00";"-4.4";"739.2";"761.1";"-2.1";"94";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"30.0";"-5.2";"";"";"";"";"";"";
"07.12.2018 12:00";"-5.9";"741.3";"763.3";"-1.0";"93";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-6.8";"";"";"";"";"";"";
"07.12.2018 09:00";"-5.6";"742.3";"764.5";"-1.2";"94";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-5.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"12.0";"-6.4";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"1.0";
"07.12.2018 06:00";"-4.8";"743.5";"765.6";"-1.5";"94";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"11.0";"-5.6";"";"";"";"";"";"";
"07.12.2018 03:00";"-4.5";"745.0";"767.1";"-0.9";"95";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Дымка. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"4.0";"-5.2";"";"";"";"";"";"";
"07.12.2018 00:00";"-4.0";"745.9";"767.9";"-0.3";"96";"Штиль, безветрие";"0";"";"";"60%.";"Туман или ледяной туман. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"1.5";"-4.5";"";"";"";"";"";"";
"06.12.2018 21:00";"-2.7";"746.2";"768.2";"-0.3";"97";"Штиль, безветрие";"0";"";"";"40%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-0.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"1.9";"-3.1";"";"";"";"";"";"";
"06.12.2018 18:00";"-0.3";"746.5";"768.3";"-0.1";"74";"Ветер, дующий с запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"11.0";"-4.5";"";"";"";"";"";"";
"06.12.2018 15:00";"-0.3";"746.6";"768.4";"-0.5";"84";"Ветер, дующий с запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"40.0";"-2.7";"";"";"";"";"";"";
"06.12.2018 12:00";"-1.3";"746.0";"767.8";"-0.6";"89";"Ветер, дующий с западо-северо-запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"19.0";"-2.9";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"1.0";
"06.12.2018 09:00";"-1.9";"746.6";"768.5";"0.6";"94";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-3.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"17.0";"-2.7";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"1.0";
"06.12.2018 06:00";"-1.3";"746.0";"767.8";"0.4";"89";"Ветер, дующий с западо-северо-запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"19.0";"-2.9";"";"";"";"";"";"";
"06.12.2018 03:00";"-0.7";"745.6";"767.3";"0.5";"89";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"16.0";"-2.3";"";"";"";"";"";"";
"06.12.2018 00:00";"0.7";"745.1";"766.8";"0.9";"91";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"19.0";"-0.6";"";"";"";"";"";"";
"05.12.2018 21:00";"1.1";"744.2";"765.8";"1.0";"90";"Ветер, дующий с западо-северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"2.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-0.4";"0.2";"12";"";"";"";"";
"05.12.2018 18:00";"1.2";"743.2";"764.8";"0.9";"89";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.4";"";"";"";"";"";"";
"05.12.2018 15:00";"1.9";"742.3";"763.7";"0.5";"87";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.1";"";"";"";"";"";"";
"05.12.2018 12:00";"1.9";"741.8";"763.3";"1.4";"93";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"0.9";"";"";"";"";"";"";
"05.12.2018 09:00";"1.8";"740.4";"761.8";"1.5";"97";"Ветер, дующий с запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"22.0";"1.4";"3.0";"12";"";"";"";"";
"05.12.2018 06:00";"2.1";"738.9";"760.3";"1.0";"97";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"19.0";"1.7";"";"";"";"";"";"";
"05.12.2018 03:00";"1.6";"737.9";"758.2";"1.0";"98";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"2.6";"1.3";"";"";"";"";"";"";
"05.12.2018 00:00";"1.6";"736.9";"758.2";"0.3";"98";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"1.9";"1.3";"";"";"";"";"";"";
"04.12.2018 21:00";"1.4";"736.6";"757.9";"0.1";"98";"Ветер, дующий с юга";"3";"";"";"100%.";"Дождь незамерзающий непрерывный умеренный в срок наблюдения. ";"Дождь.";"Туман или ледяной туман или сильная мгла.";"";"1.4";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.4";"1.1";"1.0";"12";"";"";"";"";
"04.12.2018 18:00";"1.1";"736.5";"757.9";"0.4";"99";"Ветер, дующий с юга";"3";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, неба не видно, ослабел за последний час. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"0.8";"1.0";"";"";"";"";"";"";
"04.12.2018 15:00";"0.9";"736.1";"757.5";"0.2";"98";"Ветер, дующий с юга";"2";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, неба не видно, начался или усилился в течение последнего часа. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"0.8";"0.6";"";"";"";"";"";"";
"04.12.2018 12:00";"0.6";"735.9";"757.3";"0.8";"98";"Ветер, дующий с юга";"3";"";"";"100%.";"Дымка. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"1.2";"0.3";"";"";"";"";"";"";
"04.12.2018 09:00";"0.4";"735.1";"756.5";"0.5";"96";"Ветер, дующий с юга";"4";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"-1.9";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"5.0";"-0.2";"1.0";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"4.0";
"04.12.2018 06:00";"-0.4";"734.6";"756.1";"-0.4";"97";"Ветер, дующий с юга";"3";"";"";"100%.";"Дымка. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"1.9";"-0.8";"";"";"";"";"";"";
"04.12.2018 03:00";"-1.1";"735.0";"756.5";"-0.2";"98";"Ветер, дующий с юга";"3";"";"";"100%.";"Морось замерзающая слабая. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"1.5";"-1.4";"";"";"";"";"";"";
"04.12.2018 00:00";"-1.6";"735.2";"756.7";"0.0";"96";"Ветер, дующий с юга";"3";"";"";"100%.";"Дымка. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"2.6";"-2.2";"";"";"";"";"";"";
"03.12.2018 21:00";"-1.8";"735.2";"756.7";"0.1";"96";"Ветер, дующий с юга";"3";"";"";"100%.";"Морось замерзающая слабая. ";"Снег и/или другие виды твердых осадков";"Морось.";"";"-1.0";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"2.7";"-2.4";"2.0";"12";"";"";"";"";
"03.12.2018 18:00";"-1.2";"735.1";"756.6";"0.0";"94";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"6.0";"-2.0";"";"";"";"";"";"";
"03.12.2018 15:00";"-1.6";"735.1";"756.6";"-1.2";"92";"Ветер, дующий с юга";"3";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"10.0";"-2.7";"";"";"";"";"";"";
"03.12.2018 12:00";"-3.7";"736.3";"758.0";"-1.1";"92";"Ветер, дующий с юга";"3";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"2.5";"-4.8";"";"";"";"";"";"";
"03.12.2018 09:00";"-4.8";"737.4";"758.9";"-1.0";"91";"Ветер, дующий с востоко-юго-востока";"2";"";"";"100%.";"Дымка. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-5.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"8.0";"-6.0";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"6.0";
"03.12.2018 06:00";"-3.6";"738.4";"759.9";"-1.1";"96";"Ветер, дующий с востоко-юго-востока";"3";"";"";"100%.";"Дымка. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"5.0";"-4.1";"";"";"";"";"";"";
"03.12.2018 03:00";"-3.6";"739.5";"760.9";"-0.7";"99";"Ветер, дующий с востока";"2";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"1.2";"-3.8";"";"";"";"";"";"";
"03.12.2018 00:00";"-4.3";"740.2";"761.7";"-0.5";"98";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"2.3";"-4.6";"";"";"";"";"";"";
"02.12.2018 21:00";"-5.8";"740.7";"762.4";"-0.4";"94";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Морось.";"";"-5.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"3.1";"-6.6";"0.1";"12";"";"";"";"";
"02.12.2018 18:00";"-7.5";"741.1";"762.9";"-0.2";"96";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"2.2";"-8.1";"";"";"";"";"";"";
"02.12.2018 15:00";"-7.4";"741.3";"763.1";"-0.6";"83";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"11.0";"-9.8";"";"";"";"";"";"";
"02.12.2018 12:00";"-8.1";"741.9";"763.8";"-0.1";"87";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"-9.9";"";"";"";"";"";"";
"02.12.2018 09:00";"-8.3";"742.0";"763.9";"-0.4";"87";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-8.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"6.0";"-10.1";"2.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"6.0";
"02.12.2018 06:00";"-8.3";"742.4";"764.3";"-0.4";"87";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"7.0";"-10.1";"";"";"";"";"";"";
"02.12.2018 03:00";"-8.2";"742.8";"764.8";"-0.4";"84";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"14.0";"-10.5";"";"";"";"";"";"";
"02.12.2018 00:00";"-8.1";"743.2";"765.2";"-0.9";"84";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"12.0";"-10.3";"";"";"";"";"";"";
"01.12.2018 21:00";"-8.4";"744.1";"766.0";"-0.3";"87";"Ветер, дующий с востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-7.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-10.2";"2.0";"12";"";"";"";"";
"01.12.2018 18:00";"-8.4";"744.4";"766.3";"-0.6";"84";"Ветер, дующий с востока";"2";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-10.7";"";"";"";"";"";"";
"01.12.2018 15:00";"-8.0";"745.0";"766.9";"-1.5";"81";"Ветер, дующий с востока";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-10.7";"";"";"";"";"";"";
"01.12.2018 12:00";"-8.9";"746.5";"768.6";"-1.1";"86";"Ветер, дующий с востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"7.0";"-10.9";"";"";"";"";"";"";
"01.12.2018 09:00";"-9.5";"747.6";"769.8";"-2.3";"84";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-11.6";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-11.8";"0.3";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"1.0";
"01.12.2018 06:00";"-10.0";"749.9";"772.2";"-2.2";"70";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"24.0";"-14.5";"";"";"";"";"";"";
"01.12.2018 03:00";"-10.5";"752.1";"774.5";"-2.2";"75";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"22.0";"-14.2";"";"";"";"";"";"";
"01.12.2018 00:00";"-11.1";"754.3";"776.8";"-1.0";"80";"Ветер, дующий с востоко-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"19.0";"-13.9";"";"";"";"";"";"";
"30.11.2018 21:00";"-9.8";"755.3";"777.7";"-1.0";"75";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"-5.3";"";"";"";"";"";"17.0";"-13.4";"";"";"";"";"";"";
"30.11.2018 18:00";"-7.7";"756.3";"778.6";"-0.9";"69";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-12.4";"";"";"";"";"";"";
"30.11.2018 15:00";"-5.7";"757.2";"779.3";"-1.2";"62";"Ветер, дующий с востоко-юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-12.0";"";"";"";"";"";"";
"30.11.2018 12:00";"-7.6";"758.4";"780.7";"-0.5";"67";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"21.0";"-12.7";"";"";"";"";"";"";
"30.11.2018 09:00";"-10.9";"758.9";"781.6";"-0.5";"82";"Ветер, дующий с востоко-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"-11.0";"";"";"";"";"";"";"15.0";"-13.4";"";"";"";"";"Сухой рассыпчатый снег покрывает по крайней мере половину поверхности почвы (но не полностью).";"Менее 0.5";
"30.11.2018 06:00";"-10.3";"759.4";"782.1";"-0.3";"83";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-12.7";"";"";"";"";"";"";
"30.11.2018 03:00";"-8.8";"759.7";"782.2";"-0.6";"84";"Ветер, дующий с юго-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-11.1";"";"";"";"";"";"";
"30.11.2018 00:00";"-8.3";"760.3";"782.8";"-0.2";"82";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"19.0";"-10.9";"";"";"";"";"";"";
"29.11.2018 21:00";"-7.3";"760.5";"782.8";"0.2";"80";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"-4.7";"";"";"";"";"";"20.0";"-10.2";"";"";"";"";"";"";
"29.11.2018 18:00";"-6.4";"760.3";"782.6";"-0.6";"73";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-10.5";"";"";"";"";"";"";
"29.11.2018 15:00";"-5.1";"760.9";"783.1";"-0.6";"67";"Ветер, дующий с юго-юго-востока";"2";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"-10.4";"";"";"";"";"";"";
"29.11.2018 12:00";"-6.0";"761.5";"783.7";"1.1";"70";"Ветер, дующий с юго-востока";"2";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"29.0";"-10.6";"";"";"";"";"";"";
